sLabel,sArea,sVolum,sPerim,sFeret,sMajor,sMinor,sSolid,sRound,sCircl,sY,sX,sCore,s_cLabel,s_cArea,s_cVolum,s_cPerim,s_cFeret,s_cMajor,s_cMinor,s_cSolid,s_cRound,s_cCircl,s_csRatio,s_csDist
107,30440.000,3995128.682,648.784,202.425,199.001,194.797,0.987,0.979,0.909,1356.000,1782.000,1,[119],14764.000,1349490.573,448.617,142.225,138.815,135.426,0.985,0.976,0.922,0.327,2.000
108,31484.000,4202412.270,655.612,205.767,201.306,199.162,0.990,0.989,0.920,1386.000,3438.000,1,[120],15812.000,1495698.330,465.103,145.231,142.315,141.474,0.984,0.994,0.919,0.362,2.000
109,30612.000,4029037.942,650.441,202.869,198.991,195.902,0.989,0.984,0.909,1412.000,2354.000,1,[121],15036.000,1386954.698,451.446,142.618,139.435,137.308,0.986,0.985,0.927,0.336,2.000
110,32676.000,4443315.292,670.441,209.619,205.620,202.402,0.989,0.984,0.914,1418.000,1068.000,1,[122],15692.000,1478704.006,462.274,145.602,142.143,140.562,0.985,0.989,0.923,0.358,2.000
112,31952.000,4296460.976,662.642,206.155,201.942,201.526,0.990,0.998,0.914,1466.000,1408.000,1,[124],15596.000,1465155.231,460.617,144.554,141.456,140.381,0.986,0.992,0.924,0.355,0.000
113,30724.000,4051169.692,653.269,202.712,198.713,196.909,0.987,0.991,0.905,1472.000,552.000,1,[125],15448.000,1444349.154,459.446,143.736,141.102,139.407,0.984,0.988,0.920,0.350,0.000
114,32740.000,4456375.859,672.098,208.892,204.774,203.608,0.989,0.994,0.911,1478.000,2002.000,1,[126],16444.000,1586262.299,472.617,149.586,146.475,142.951,0.988,0.976,0.925,0.384,0.000
115,31888.000,4283558.696,662.441,206.495,202.373,200.656,0.988,0.991,0.913,1494.000,804.000,1,[127],15548.000,1458396.449,460.617,144.180,141.542,139.889,0.985,0.988,0.921,0.353,0.000
116,33164.000,4543224.106,678.441,210.000,206.801,204.222,0.989,0.987,0.905,1550.000,3308.000,1,[128],16248.000,1557986.413,469.103,147.648,144.558,143.110,0.988,0.990,0.928,0.377,0.000
117,34432.000,4806259.048,689.269,214.849,210.298,208.497,0.989,0.991,0.911,1552.000,1620.000,1,[129],16456.000,1587998.977,475.931,148.189,145.243,144.266,0.984,0.993,0.913,0.384,2.000
118,33368.000,4585208.254,677.754,210.419,207.236,205.055,0.989,0.989,0.913,1590.000,2180.000,1,[131],16060.000,1531024.398,467.446,146.123,143.105,142.894,0.986,0.998,0.924,0.371,0.000
119,31700.000,4245733.139,661.269,206.155,201.706,200.181,0.989,0.992,0.911,1586.000,2890.000,1,[130],15760.000,1488326.176,463.446,145.231,142.395,140.933,0.985,0.990,0.922,0.360,0.000
120,33260.000,4562965.316,678.926,211.547,208.423,203.232,0.989,0.975,0.907,1602.000,2474.000,1,[132],16420.000,1582790.844,471.931,149.466,146.100,143.098,0.987,0.979,0.926,0.383,2.000
121,34248.000,4767784.556,686.725,214.401,210.559,207.129,0.989,0.984,0.913,1618.000,1238.000,1,[133],16096.000,1536175.185,469.103,147.513,144.647,141.690,0.985,0.980,0.919,0.372,0.000
122,33112.000,4532542.869,677.269,212.085,206.718,204.019,0.987,0.987,0.907,1622.000,1028.000,1,[134],15592.000,1464591.602,458.960,144.554,141.605,140.207,0.987,0.990,0.930,0.354,2.000
123,30452.000,3997491.343,647.127,201.206,197.391,196.469,0.989,0.995,0.914,1642.000,3570.000,1,[135],15300.000,1423642.506,458.759,144.180,140.854,138.315,0.983,0.982,0.914,0.345,2.000
